Iteration Step: -1
-0.502243 0.125462 0.605029 
-0.150853 -0.840999 -0.314432 
-0.641530 0.646290 0.313761 
0.016449 0.267312 0.852535 
-0.325846 -0.370647 -0.580248 
0.289712 -0.114719 -0.289224 
0.019623 0.878719 0.050996 
-0.556993 0.484298 -0.909482 
-0.836055 -0.305460 -0.391278 
0.388226 -0.833796 -0.201331 
0.599109 0.233192 0.853511 
0.847346 0.060823 0.184179 
0.444441 -0.199499 0.999878 
-0.961241 -0.507431 -0.041780 
-0.057100 -0.065706 0.759514 
0.498459 0.057711 0.346171 
0.392804 -0.758049 0.928770 
0.392376 -0.962706 0.792962 
0.269143 -0.768853 -0.688467 
0.073580 -0.609973 -0.007172 
0.731315 -0.955016 0.739982 
0.437361 0.164220 -0.776177 
0.934629 -0.652699 -0.042573 
-0.916196 -0.201453 0.078219 
0.818903 0.840449 -0.582873 
0.661977 0.691214 -0.049287 
0.580737 0.293130 -0.137608 
-0.711295 0.857295 0.323099 
-0.895932 -0.243446 -0.845454 
-0.139134 0.719535 0.213721 
0.470626 0.104282 0.443281 
0.661367 0.327799 -0.599597 
0.549791 -0.606067 0.682363 
0.149205 0.841914 0.419050 
0.830195 -0.930967 0.938292 
-0.533616 0.174474 0.140965 
0.343425 -0.054903 -0.841365 
0.246254 0.542528 0.189673 
-0.994446 0.505356 0.324198 
0.014802 -0.448225 -0.179662 
-0.795099 -0.479415 0.440291 
0.090609 0.600208 0.404767 
-0.750481 0.651845 -0.106357 
0.655751 -0.922849 0.591235 
0.604907 -0.254921 0.544664 
-0.149754 0.308634 0.789727 
0.949400 -0.765374 -0.194556 
-0.430036 -0.298685 0.122043 
-0.795160 -0.314615 0.116123 
-0.610218 -0.674856 -0.380291 
-0.891720 -0.727836 -0.080721 
0.926511 0.488754 -0.494552 
0.833613 -0.827143 0.708426 
-0.743095 0.961058 -0.901486 
-0.106113 -0.319132 0.229164 
0.964660 0.620777 0.499069 
-0.689871 -0.416852 0.695975 
-0.749260 0.725639 0.976318 
-0.935179 -0.755913 -0.794061 
0.564623 -0.065828 -0.840083 
0.427961 -0.865169 -0.373577 
-0.364544 0.937132 -0.032502 
0.089389 -0.492904 -0.636586 
-0.130955 -0.693045 -0.062838 
0.410627 0.771172 0.828059 
-0.939940 -0.788080 -0.467452 
-0.232093 -0.839961 0.358928 
-0.482650 -0.795404 -0.716849 
-0.846248 -0.314982 -0.918088 
0.248207 -0.354472 -0.414777 
0.171239 -0.528367 0.941710 
0.056307 -0.301370 0.847346 
-0.435896 0.552171 -0.825312 
-0.479965 0.497360 0.687796 
0.708487 -0.663564 0.061739 
0.088656 0.270852 -0.685965 
-0.691580 -0.467086 0.141575 
-0.791742 -0.807855 0.297830 
-0.863826 -0.502121 0.451155 
0.722648 0.714957 0.948119 
0.285928 -0.893124 -0.986328 
-0.968444 0.449812 -0.372539 
-0.679006 0.509018 0.990417 
0.884579 -0.552110 -0.090732 
0.134861 0.801447 0.882077 
-0.512680 0.357097 0.679128 
0.569323 -0.005097 -0.827509 
-0.942503 0.544969 0.398907 
-0.912412 -0.122654 -0.910215 
-0.673330 0.193152 0.018891 
0.335185 -0.222266 -0.022553 
0.008209 -0.191260 -0.298502 
0.485519 -0.965514 0.366619 
0.173681 0.821100 0.851131 
-0.879757 0.427717 0.468734 
0.064363 -0.813349 0.182653 
0.266213 -0.801019 0.716422 
0.351726 -0.541002 -0.043733 
-0.622730 -0.197485 0.425886 
-0.494369 -0.151585 -0.692984 
-0.263344 0.455184 0.871761 
0.979736 -0.358013 -0.945860 
-0.770012 -0.862606 0.323893 
-0.369549 -0.764214 -0.261635 
0.943174 -0.815790 -0.872921 
0.399823 0.188269 -0.843867 
0.822138 -0.751518 0.973388 
-0.939390 0.398175 0.583666 
0.952147 0.473128 0.363506 
0.000031 -0.018525 -0.532701 
0.107334 0.411908 0.132725 
0.847468 0.925169 -0.155553 
0.353313 -0.145299 -0.922971 
-0.506211 0.382427 -0.597278 
-0.105930 0.481185 0.406293 
0.940367 -0.210425 -0.861751 
0.297769 -0.557299 -0.775872 
0.719047 0.081515 -0.721305 
0.955504 0.805597 -0.260659 
-0.418256 -0.586535 0.751091 
-0.615772 0.524277 0.695059 
0.019196 0.205603 0.243141 
-0.980834 0.511643 0.823786 
0.190344 -0.731498 0.084994 
0.705191 -0.329325 -0.770989 
0.268899 0.491012 -0.994201 
0.448408 0.710257 0.726310 
-0.705374 0.324747 -0.436995 
0.365276 0.431867 -0.415693 
0.606738 0.335612 -0.067232 
0.426374 -0.807672 -0.948363 
0.080233 0.659108 -0.947203 
-0.214148 -0.326090 0.772698 
0.937315 -0.457808 0.065767 
0.457808 -0.824885 -0.046236 
-0.887326 -0.463179 0.872982 
-0.893857 0.624439 -0.825251 
-0.734550 0.565905 -0.369427 
0.999084 0.661916 0.306742 
0.798761 0.277993 0.443465 
-0.004608 -0.312723 0.345561 
0.925230 -0.922483 -0.404401 
0.029389 -0.022797 -0.651296 
-0.851924 -0.778863 0.643605 
-0.813288 -0.910703 -0.675710 
-0.234657 0.656789 0.844356 
-0.623218 0.040681 0.110813 
-0.600940 -0.901791 0.939085 
-0.952635 0.421613 0.260720 
0.354778 0.425764 0.522813 
-0.390545 0.941527 -0.056368 
-0.930967 0.131077 -0.658986 
0.495468 -0.862362 -0.829829 
-0.729972 -0.562731 0.126072 
-0.693167 -0.623951 0.454451 
0.994324 -0.836421 0.260170 
0.577563 -0.928709 0.630299 
0.527146 0.629017 0.885250 
-0.478439 0.511582 0.165929 
-0.080294 0.141575 0.317179 
0.018708 -0.963378 0.230995 
-0.779900 0.156713 -0.982727 
-0.754326 0.837764 0.211463 
-0.797479 0.252419 -0.826594 
-0.942259 0.572253 -0.408124 
0.430036 0.919004 0.401776 
0.693045 -0.430464 0.376751 
-0.808954 -0.962218 -0.557115 
0.879940 0.892697 -0.242225 
-0.534837 0.085849 -0.755608 
0.210547 -0.837031 -0.197302 
-0.157567 0.791559 0.749504 
0.960204 0.109470 -0.214393 
0.496078 -0.556383 0.292581 
-0.368694 0.506760 -0.339885 
-0.859249 -0.445418 -0.009430 
-0.371441 0.784051 0.335917 
-0.352580 0.368938 -0.836299 
-0.118992 -0.647877 0.110263 
-0.121616 -0.979247 0.870785 
0.171300 0.875301 -0.919980 
-0.390057 0.243812 0.349284 
-0.348979 -0.456221 0.862239 
0.363628 0.665090 0.767083 
-0.220923 0.143834 -0.263405 
-0.166173 0.125095 -0.542772 
0.950682 -0.386395 -0.358623 
-0.384198 0.406720 -0.010834 
-0.344157 -0.923338 -0.450789 
-0.633229 0.479720 -0.744682 
0.350139 0.300821 -0.120029 
0.612049 -0.879879 -0.503647 
-0.399884 0.392682 -0.981750 
0.399335 0.799677 0.077548 
-0.271645 -0.440474 -0.057222 
0.146458 -0.693411 0.134068 
-0.628834 0.193579 0.699026 
-0.420453 -0.092502 0.156407 
-0.663564 0.618091 -0.799371 
0.866085 -0.762749 -0.547410 
0.153539 0.821528 0.878475 
-0.840388 0.766228 0.443403 
0.990356 -0.349162 -0.735710 
0.043916 0.882870 -0.829890 
0.431013 0.486251 0.943846 
-0.962767 0.605762 -0.519456 
0.204627 0.626148 -0.309488 
0.653920 0.939695 -0.657155 
-0.416486 -0.275552 0.254982 
-0.246193 0.177709 0.884884 
-0.919004 -0.107395 0.473495 
-0.691458 -0.733268 0.304849 
-0.480453 -0.246681 -0.667043 
-0.487655 0.952208 -0.991333 
0.762261 0.066012 0.634144 
0.622242 0.045259 0.439741 
-0.344462 0.781610 -0.822199 
-0.722770 0.068209 -0.661367 
-0.734611 -0.220496 -0.780877 
0.563280 -0.027253 0.846736 
-0.444136 -0.660390 -0.472579 
-0.981201 -0.149754 -0.805170 
-0.493332 0.859798 0.023225 
0.356365 0.805902 0.964293 
0.545518 0.691946 -0.129429 
-0.835566 -0.295511 -0.706351 
-0.670095 -0.508957 0.345805 
-0.501511 0.562365 0.212683 
0.607532 -0.606067 0.026215 
0.319926 -0.794549 -0.263649 
0.351604 0.930601 -0.904050 
-0.549364 0.696219 -0.280984 
-0.121372 0.056001 0.101840 
-0.678091 0.187597 0.985961 
-0.565539 0.336772 0.557482 
0.567614 -0.441877 -0.813654 
-0.945250 -0.623280 0.643056 
0.686026 0.652150 -0.605640 
-0.396710 -0.726798 -0.874081 
-0.171239 -0.547044 0.970519 
0.018952 -0.491379 0.787164 
-0.489181 0.304178 -0.155858 
0.213721 0.451643 -0.668142 
-0.067843 -0.391888 0.425581 
-0.995178 -0.181921 -0.767022 
0.902341 0.529954 -0.935972 
-0.812311 0.274331 0.461043 
-0.685842 0.363872 0.582202 
-0.392193 -0.897824 -0.159825 
-0.020173 0.628529 0.184973 
-0.871334 -0.258583 0.084689 
-0.342570 0.899533 0.220008 
-0.044160 -0.674490 0.668935 
-0.473312 -0.889706 0.094882 
0.126621 -0.717338 -0.187109 
0.450117 -0.193396 -0.602771 
-0.646657 0.938841 0.274575 
-0.651967 -0.126377 0.158361 
-0.931516 0.078097 -0.416974 
-0.842524 0.822871 -0.500412 
0.710562 0.841792 0.068026 
0.397687 0.073275 -0.139012 
0.264199 -0.570605 -0.204444 
0.570299 -0.961852 -0.128513 
0.069430 -0.946410 0.555345 
-0.262246 -0.507065 -0.057283 
-0.798212 0.744743 -0.389813 
-0.109409 -0.113681 0.091708 
-0.458968 -0.847530 0.268471 
-0.607959 0.233802 0.581530 
0.243873 -0.301370 0.714835 
-0.881100 0.233741 -0.043977 
0.964660 0.547349 -0.799677 
-0.842830 0.532151 -0.809564 
0.078280 -0.868831 0.879330 
-0.695547 -0.120701 0.229347 
0.602283 -0.355815 -0.444075 
0.432661 -0.481552 -0.609180 
-0.265358 0.247414 0.607166 
0.221107 0.775750 0.230079 
0.181310 -0.030671 -0.367718 
-0.866634 0.730399 -0.276894 
0.980346 0.679556 -0.802606 
0.031648 0.286965 -0.691214 
0.596423 0.312174 -0.359783 
0.746452 -0.808100 -0.340983 
-0.092380 0.976257 -0.471175 
0.503159 -0.207190 0.284036 
-0.415143 0.950133 -0.720328 
-0.405011 -0.128086 -0.523301 
-0.475448 0.078890 -0.120335 
0.334941 0.953978 -0.102390 
-0.313334 -0.982055 -0.118381 
-0.628040 0.333598 -0.438093 
0.162755 -0.650624 0.094882 
0.163060 0.949278 0.351909 
-0.197424 -0.915647 0.928831 
-0.994873 -0.612110 -0.302896 
-0.486618 -0.288919 0.413434 
-0.197546 0.998718 0.992065 
0.661733 -0.002411 -0.232154 
0.917600 0.564074 -0.098300 
-0.894650 -0.534776 0.268349 
-0.709586 -0.516404 0.194433 
-0.487228 0.063692 0.325297 
-0.255837 0.207739 -0.614734 
-0.963439 -0.654042 -0.627979 
0.293008 -0.022736 0.525376 
0.349406 -0.381085 -0.359844 
0.568774 -0.978210 -0.822993 
-0.227454 0.376263 0.399152 
-0.562792 -0.501938 -0.768426 
0.983886 -0.940672 0.025361 
0.742363 0.860530 0.992737 
0.822871 -0.913511 -0.420637 
0.131687 -0.702322 -0.874752 
-0.719169 -0.610096 -0.329753 
0.346416 -0.410260 -0.096652 
-0.890133 -0.340251 0.513291 
0.437849 -0.502670 -0.074068 
-0.136570 -0.644704 -0.502365 
-0.637074 -0.173070 -0.633534 
0.841243 -0.435713 -0.476730 
-0.445296 -0.116245 -0.877987 
-0.395245 0.216102 -0.913327 
0.614368 0.371624 0.183447 
-0.301920 0.238014 -0.148167 
0.479354 0.177892 0.414716 
-0.782830 0.230811 -0.525193 
0.534898 0.140599 -0.055086 
-0.846980 -0.615101 -0.979797 
-0.594836 0.089084 0.805841 
-0.748711 -0.091403 -0.348552 
0.837275 -0.581225 0.527390 
-0.270791 0.448531 0.659963 
-0.578051 0.466720 0.393231 
-0.181799 0.093234 0.554979 
-0.864498 0.239662 0.202612 
-0.986999 -0.177099 -0.871029 
-0.921934 -0.138462 -0.064852 
0.346233 -0.058077 -0.613453 
-0.411603 0.706595 -0.076937 
-0.766411 -0.635548 0.226112 
-0.630604 -0.189245 0.247414 
0.685965 0.861019 0.053072 
-0.376385 -0.931700 0.345805 
0.221107 0.767510 0.314982 
-0.284219 -0.843135 0.494186 
-0.125156 -0.538499 0.550645 
-0.192419 0.361003 -0.843440 
0.556322 -0.635121 -0.828974 
0.488998 0.715690 -0.563341 
-0.124912 -0.403668 -0.897153 
0.921873 -0.571459 -0.742180 
0.724113 -0.082369 0.863948 
0.653310 0.603015 0.700735 
0.596118 0.542039 -0.134739 
-0.691153 -0.864803 -0.617725 
-0.916440 -0.045015 -0.013215 
0.082186 -0.464888 0.126743 
-0.485092 -0.612049 0.008271 
0.550035 -0.418561 -0.305582 
0.466903 -0.772515 -0.453658 
-0.886593 0.413984 0.264077 
0.206824 0.694693 0.992065 
0.538316 -0.863643 -0.056612 
0.219459 0.836604 -0.174291 
0.904660 -0.490280 0.072420 
-0.901730 -0.515793 -0.155126 
0.007599 -0.900998 0.728752 
-0.505722 0.601611 0.531541 
-0.847652 -0.445906 0.892880 
0.755547 0.625416 -0.741508 
-0.418073 0.801630 -0.558031 
0.612476 0.228309 -0.460250 
0.736808 0.056001 0.750542 
-0.979614 0.675588 0.311625 
-0.593432 0.965575 -0.553087 
0.302652 0.840205 0.551256 
-0.145115 -0.847896 0.052644 
0.306681 -0.757622 0.635243 
0.423505 0.125156 0.059725 
-0.367962 0.435957 0.969420 
-0.795953 0.305704 0.742546 
0.368450 -0.072542 -0.167882 
-0.645741 -0.070772 -0.106540 
0.441145 -0.165319 0.314249 
0.779534 0.164953 -0.026032 
0.854610 -0.085788 0.962096 
0.452193 0.134617 -0.872311 
-0.904965 0.672781 0.482650 
-0.152928 0.894589 0.367412 
0.960021 0.263344 -0.093417 
0.086276 -0.896359 -0.733634 
-0.636464 0.012848 0.170080 
0.654164 -0.707938 -0.089816 
0.487655 -0.022675 -0.575182 
-0.779534 0.617725 -0.052950 
-0.757439 -0.870235 0.764153 
-0.557970 0.001801 -0.435408 
-0.367351 -0.102756 -0.286782 
-0.150914 0.819697 -0.637440 
-0.470199 -0.965941 0.023408 
-0.679067 -0.860653 -0.355083 
-0.197729 -0.505966 0.281899 
0.452254 0.098483 -0.140721 
0.966308 0.296243 0.854305 
0.571215 -0.361370 -0.973327 
0.782769 0.616810 0.959716 
0.533128 -0.273415 -0.726920 
-0.242653 -0.265236 -0.502426 
0.932188 0.633473 0.250404 
0.567003 -0.739677 0.840693 
-0.700003 0.064425 -0.433576 
0.284890 -0.470382 0.438154 
-0.557176 0.187780 0.582263 
-0.845576 -0.584338 0.984680 
0.555223 0.143895 -0.671499 
0.823054 -0.676260 0.349284 
0.394940 -0.314737 0.094699 
0.636525 0.063692 -0.315836 
0.853267 -0.557482 -0.298624 
-0.929014 0.876217 0.384869 
0.961974 -0.807794 0.828608 
0.879086 -0.623035 0.109714 
0.991760 -0.337260 0.294229 
-0.685659 -0.172643 -0.867916 
-0.933103 0.104770 0.100131 
-0.884213 -0.809320 -0.852412 
-0.104038 -0.673879 0.648366 
0.027680 0.141270 -0.463729 
-0.949767 0.394635 0.014740 
0.763787 -0.194494 -0.759514 
0.961364 0.997742 -0.184301 
-0.268716 -0.215125 0.110996 
-0.298379 0.764397 0.250587 
-0.225929 0.185156 0.045076 
-0.085421 -0.048738 -0.387066 
-0.085421 -0.790582 -0.253822 
0.216773 -0.974120 0.174047 
-0.169164 -0.389080 -0.281533 
0.257668 0.088229 0.113926 
0.837703 -0.806085 0.426069 
0.643483 -0.986572 -0.650380 
0.709098 -0.144261 0.645863 
-0.644398 -0.076510 0.942869 
-0.974975 -0.384869 -0.830439 
0.377728 -0.655202 0.507187 
-0.893246 -0.059664 -0.577624 
-0.767876 0.449995 0.930662 
0.262795 -0.294351 -0.493332 
-0.726676 0.342326 0.028230 
0.260781 0.533860 -0.098849 
-0.866207 -0.305765 -0.302408 
0.912290 -0.637440 -0.198645 
0.927427 0.426618 0.014740 
-0.338786 0.061373 -0.879879 
-0.072970 -0.223243 -0.276406 
-0.647084 0.069979 0.735649 
0.703848 0.295938 -0.997620 
-0.824274 -0.418683 0.920652 
-0.610523 -0.712455 0.469527 
0.366131 0.996399 -0.734367 
0.058016 0.202307 -0.619617 
0.896237 0.494614 -0.930235 
0.458052 0.791864 -0.888119 
0.273171 0.831172 -0.636830 
-0.275552 0.638600 0.581408 
-0.978881 0.148350 0.698965 
-0.503220 0.276406 -0.546556 
-0.360393 0.921567 0.854854 
-0.669790 -0.252358 0.103244 
-0.914975 -0.603259 -0.128330 
0.647023 0.349773 -0.428571 
-0.641469 0.272866 0.671072 
-0.002899 -0.232643 -0.574877 
0.848689 -0.818659 0.092380 
-0.678701 0.009430 -0.232521 
0.925352 -0.025666 -0.181555 
-0.506455 -0.177709 0.881039 
0.161290 0.193396 -0.430403 
0.905149 0.787469 -0.619923 
0.715934 -0.386395 0.386517 
0.501266 -0.623402 0.552293 
0.108676 0.680654 0.045259 
-0.272195 0.087558 0.023103 
-0.917844 -0.758110 -0.097507 
-0.443709 -0.341227 -0.757317 
0.758232 0.461531 -0.997314 
0.365398 -0.473800 -0.187109 
0.075472 -0.547960 -0.653615 
-0.770684 -0.628101 0.597949 
-0.185522 0.208289 0.066683 
0.338237 -0.909665 0.145482 
0.612049 -0.866878 0.138340 
-0.893735 0.001556 0.431501 
-0.502548 0.062654 -0.593371 
0.265481 0.923276 -0.412336 
0.892209 -0.537706 0.411359 
0.132115 -0.966186 0.321390 
-0.044099 0.645924 0.956969 
0.539293 -0.447188 0.443770 
0.885922 -0.301370 -0.118259 
-0.119053 0.396161 -0.462630 
0.528306 0.525620 0.265481 
0.580737 0.372967 0.560228 
0.697440 -0.660878 -0.370403 
-0.686209 0.432661 0.364055 
-0.836116 -0.797479 -0.215796 
-0.259499 -0.808222 -0.068392 
-0.379070 0.201331 0.102084 
0.587695 0.728141 0.880062 
-0.683401 -0.320841 -0.586901 
-0.093295 0.658742 0.669484 
-0.299417 0.993530 -0.348613 
0.477584 0.091525 0.257302 
0.624134 -0.327433 -0.888974 
0.881954 0.382611 -0.102878 
0.606677 -0.063570 0.921262 
0.974242 -0.987793 0.641957 
0.684194 -0.465072 -0.615101 
0.592395 0.554308 0.132908 
-0.359355 -0.002350 -0.607410 
-0.379376 0.901547 0.680166 
0.241432 -0.056856 0.470931 
-0.808161 -0.114597 0.723624 
-0.318155 0.302042 -0.597156 
-0.851253 -0.568529 0.750664 
-0.902829 -0.579638 0.019135 
-0.877621 -0.324320 0.891964 
0.887692 0.280496 -0.050752 
0.979919 0.284829 0.967162 
-0.946410 0.752434 0.094821 
0.194800 0.822199 -0.040559 
0.960692 0.119358 -0.408856 
0.150548 0.626148 0.012116 
-0.794000 0.361187 -0.691458 
-0.249489 -0.417768 -0.692740 
-0.205786 0.073092 0.761223 
0.226966 0.609424 -0.133946 
-0.104465 -0.302835 0.887875 
0.969176 0.902890 -0.361309 
-0.690359 0.202918 0.800226 
-0.229957 0.232643 0.493088 
0.633839 0.714591 0.502243 
-0.618152 -0.871273 0.103977 
0.297342 -0.896420 0.026460 
0.913694 -0.147252 -0.453963 
0.313456 0.490585 0.655690 
0.655202 0.902219 0.851436 
-0.925901 -0.818964 0.152989 
-0.380902 -0.326945 -0.845759 
-0.984375 -0.948302 -0.543321 
-0.293863 0.066500 -0.433149 
-0.230323 -0.956969 -0.634999 
0.167150 0.516098 0.855037 
-0.271401 -0.529954 0.581164 
0.212622 -0.613941 -0.436323 
-0.945494 0.566149 -0.629810 
-0.548448 -0.806207 0.732902 
-0.712332 0.290811 0.237831 
0.580187 0.895260 -0.013886 
-0.878658 -0.799799 0.733329 
-0.364605 0.788385 -0.172277 
0.851741 -0.644826 -0.048982 
-0.571337 -0.311625 -0.311625 
-0.266518 -0.925291 -0.190344 
0.733390 -0.845088 -0.124424 
-0.773858 -0.920286 0.972228 
0.660939 0.964415 -0.647816 
-0.848628 -0.532762 -0.412275 
-0.317606 -0.039705 -0.556566 
-0.653127 0.255531 -0.867733 
-0.824274 -0.862850 -0.595080 
0.751762 0.198340 -0.244850 
-0.537095 -0.431196 0.521348 
-0.763604 0.428999 -0.051241 
-0.711844 0.825007 0.301248 
-0.850826 0.514756 0.299234 
0.833613 0.088534 0.633961 
-0.254555 -0.071932 0.798761 
0.919187 0.531602 0.730155 
0.635365 -0.976867 -0.044465 
0.241432 -0.110202 0.534104 
0.392010 -0.405683 -0.029450 
-0.382672 0.830927 0.310709 
-0.253761 -0.762749 -0.183142 
0.470992 -0.090426 0.541063 
-0.389508 -0.714469 -0.592334 
-0.524766 -0.131687 0.338237 
0.771722 0.300821 -0.586108 
-0.406781 -0.947325 -0.414411 
0.723868 -0.790338 0.955809 
-0.997559 -0.009369 -0.855892 
0.017731 -0.551439 -0.417707 
0.778802 -0.996033 0.024750 
-0.049532 -0.846065 0.926511 
-0.981201 0.317972 -0.368877 
-0.363567 -0.231483 -0.573534 
0.536058 -0.237709 0.288491 
-0.240944 -0.329875 0.789972 
0.628773 -0.931333 -0.453047 
0.833918 -0.173132 -0.306253 
-0.061678 0.210364 0.420881 
-0.116489 0.280435 0.809076 
0.341227 0.451888 0.058931 
-0.730094 0.719352 -0.128330 
0.401227 -0.968017 0.578600 
-0.689688 0.764397 0.427106 
0.395550 -0.062593 -0.808466 
0.461776 -0.889828 -0.680227 
0.573656 0.289468 -0.451338 
-0.448470 0.591052 0.222388 
-0.642018 0.718619 -0.309854 
0.003754 -0.177465 -0.250526 
-0.095737 0.973449 -0.651723 
0.514756 0.557787 -0.758721 
-0.950865 -0.821955 -0.127415 
0.416608 0.541734 -0.636219 
-0.553331 0.838191 0.969176 
-0.715995 -0.301309 0.523179 
0.866939 0.170385 -0.968078 
-0.562731 0.194128 -0.029939 
-0.535020 -0.165258 -0.671072 
-0.877255 -0.474837 0.628590 
-0.434370 -0.066866 -0.047639 
-0.436506 -0.434980 -0.622364 
0.402753 -0.546373 0.492355 
-0.987671 0.660817 -0.015534 
-0.444563 -0.560106 0.100681 
-0.335734 -0.283303 0.393231 
0.777886 -0.709464 -0.776116 
-0.962340 -0.066439 -0.141881 
-0.216529 0.006989 0.056185 
0.469222 0.769585 0.726188 
0.565539 -0.852779 -0.064486 
-0.066195 0.987243 0.772149 
0.259011 -0.033418 0.741813 
0.749565 0.610096 -0.882931 
-0.367718 -0.019807 -0.908872 
0.104282 0.475082 0.173925 
0.286599 0.218360 0.017487 
0.003082 0.085726 0.000824 
-0.217200 0.008942 0.130772 
0.425520 0.898007 0.171239 
-0.531785 -0.526658 0.200598 
0.455245 0.251686 0.017609 
-0.016999 -0.702567 0.976379 
0.148106 0.149632 -0.853511 
-0.462813 -0.998901 -0.926633 
0.189306 0.230323 0.684072 
-0.678701 -0.879147 -0.817194 
0.208655 0.831172 0.062960 
0.087313 -0.306742 -0.057711 
0.217811 -0.753471 0.537217 
-0.729667 -0.570849 0.795465 
-0.735588 -0.602161 -0.725700 
0.258339 -0.743706 -0.690176 
-0.692007 -0.598254 -0.936827 
-0.187536 0.721854 -0.022919 
0.762505 0.200537 0.650990 
-0.558458 0.345744 -0.277566 
-0.625965 0.747978 -0.275918 
0.990539 -0.355571 -0.532517 
0.357402 0.483810 0.835322 
-0.933164 -0.546373 0.356914 
-0.752861 -0.774407 0.394513 
0.447432 0.621082 0.937193 
-0.011628 -0.596240 0.438032 
0.535081 -0.636586 0.907102 
-0.361797 -0.972594 0.521226 
0.516037 0.833796 -0.702261 
-0.070833 -0.872005 0.988647 
-0.643666 0.982849 -0.665761 
-0.896298 -0.050325 -0.682608 
-0.577502 0.862606 0.032868 
-0.876278 -0.920225 0.452437 
0.558946 -0.631275 -0.956786 
-0.171789 -0.704703 0.305399 
0.165685 0.298074 -0.389935 
-0.881344 -0.610157 -0.874020 
-0.570360 -0.244484 0.046419 
-0.964415 0.889462 0.518479 
-0.365642 0.638966 0.037935 
-0.093600 0.616932 0.724723 
0.648732 0.400250 -0.320902 
0.842219 0.771111 -0.323710 
-0.474532 0.787591 -0.370037 
0.990967 -0.199133 0.473495 
-0.118076 0.056429 -0.572131 
0.363140 0.123203 -0.354778 
-0.374371 -0.544542 -0.962096 
-0.011505 -0.089633 -0.985717 
0.892331 0.889462 -0.565539 
0.885434 -0.996704 -0.504318 
-0.981689 -0.208716 0.617481 
0.076144 0.747185 -0.057222 
0.233436 0.645375 -0.761345 
-0.079745 -0.562426 0.470748 
-0.220252 0.544359 0.187963 
0.600452 0.370403 -0.214270 
0.587939 0.887082 0.321024 
0.946348 -0.559496 0.176244 
0.724723 -0.924436 -0.750359 
0.158605 -0.897519 0.233070 
0.812250 -0.891720 -0.990478 
0.656789 0.522874 0.307169 
-0.233375 0.528611 0.720450 
0.465072 -0.820002 -0.564440 
-0.248268 -0.460128 -0.687674 
0.523484 0.250893 -0.779351 
0.452803 0.473617 0.253883 
0.315653 0.110996 0.182348 
-0.112949 0.459395 0.237465 
0.489303 0.418073 -0.329936 
-0.762017 -0.663808 0.203040 
-0.038240 0.802606 -0.231239 
-0.124241 0.817316 -0.835261 
-0.397931 0.393170 -0.989074 
-0.941038 -0.075839 0.290200 
-0.792779 0.519883 -0.630848 
0.050203 -0.007782 -0.169530 
-0.596973 0.206458 0.192602 
-0.227638 0.364116 0.046602 
-0.459517 -0.260109 -0.274697 
-0.064364 -0.512497 0.487350 
0.880489 0.936583 0.847285 
-0.982055 -0.239174 -0.915647 
-0.385662 0.962401 0.964171 
-0.149937 0.381512 0.803522 
0.803522 0.960814 0.789300 
0.070772 0.892270 0.262612 
0.385785 0.539964 -0.643239 
-0.351543 -0.655446 -0.937925 
0.246498 -0.368877 -0.763054 
0.243263 -0.748894 -0.189306 
-0.771477 -0.409467 0.831477 
0.674368 -0.965392 0.223548 
-0.882260 0.938597 0.070040 
0.401715 0.747856 -0.528794 
-0.669179 -0.945555 0.052828 
-0.019318 -0.315348 0.414594 
-0.495529 0.728263 0.433943 
-0.842708 -0.614734 0.724723 
-0.309244 0.958129 0.880428 
0.882748 -0.306742 0.404767 
-0.353618 0.027619 -0.995239 
0.296670 -0.780938 0.159093 
0.021638 0.947264 -0.982177 
0.905698 0.032685 -0.365886 
-0.648549 0.050874 -0.772820 
-0.988037 -0.084384 0.046052 
-0.119480 0.153050 0.667043 
-0.810724 0.284829 -0.646046 
0.664663 -0.558946 -0.163244 
-0.504562 0.219642 -0.812922 
0.331034 -0.548570 -0.002533 
0.411847 -0.881039 0.443892 
0.603870 -0.686392 -0.019562 
-0.541307 0.645497 0.091403 
-0.545152 0.180700 -0.754326 
-0.703909 -0.976074 0.466048 
-0.225806 0.662771 -0.752922 
0.141331 -0.297708 -0.451704 
0.022614 0.377667 0.255165 
0.760247 0.105625 -0.478500 
-0.325907 -0.306558 -0.079196 
-0.630970 0.968261 0.657094 
0.637562 0.596545 -0.729362 
-0.224769 0.764397 -0.531114 
0.504868 -0.357402 -0.231178 
0.226539 -0.676687 -0.624439 
0.664907 0.371746 -0.201209 
-0.007660 0.063265 0.069308 
0.297037 0.649770 0.678030 
0.904782 -0.343547 -0.348125 
0.258095 -0.611377 -0.652455 
-0.797906 -0.399701 0.619190 
-0.834284 0.242042 -0.549364 
0.287454 0.356426 0.199499 
-0.204444 0.422529 0.857234 
0.688223 -0.302591 0.634510 
-0.493271 -0.005402 0.073519 
0.838069 0.901059 0.980163 
0.040559 0.110996 0.634999 
0.538133 -0.282144 0.147435 
-0.052767 0.929075 -0.228614 
-0.650075 -0.143406 0.456099 
-0.664785 0.619678 -0.393414 
-0.026276 -0.674673 -0.820429 
-0.137303 -0.786798 0.159337 
-0.877743 0.599841 -0.325785 
-0.856868 0.265969 -0.303934 
0.763481 0.496933 0.953246 
0.272439 0.723685 -0.196265 
0.124729 -0.925352 0.244850 
0.251625 0.161473 0.147435 
